uuid,identifier,createdBy,createdAt0,modifiedBy,modifiedA0,FeatureID,FeatureTy0,ShelterAu0,ShelterTi0,FeatureSo0,NumberOfI0,FeatureDe0,Latitude,Longitude,Northing,Easting,Accuracy,LanduseOn0,LanduseAr0,OverviewP0,LocaleDes0,EntrywayT0,Accessibl0,EntrywayF0,CommentsO0,EntrywayP0,Emergency0,Emergency1,NotesOnEm0,Emergency2,DistanceF0,InteriorD0,InteriorP0,CommentsA0
1000021683197073340,248-{Shelter_Type_III},Adela Sobotkova,2023-05-04 10:44:33.340 GMT,Adela Sobotkova,2023-05-04 10:45:26 GMT,248,"Shelter Type III,3A",Adela Sobotkova,2023-05-04 12:44:33+02:00,Map,2,"two type 3 shelters (subtype 3A) positioned in extension linear-shape.wings share central entryway with stairwell , two chimneys above, clear and accessible",56.140003883333335,10.2085901,6222319.618312857,575102.2942778771,0.5,Trees,Grassland or park,files/app/95464b15-671f-45c2-90cb-410bd379974a_image-1683197270020.original.jpg - files/app/ffff8260-f5fd-466a-b9a4-b1a6098f0b92_image-1683197302237.original.jpg,"at the tankrogen parking driveway, entrance faces the road",Doorway,Locked,NNW,stairs lead down to two metal locked doorways to two almost perpendicular shelter spaces,files/app/7f272059-f167-46cd-b131-797cb8a05391_image-1683197134172.original.jpg,Square,Side,"square concrete covered standard with swanneck  overgrown with vineyard and trees, west one abuts next shelter 247",files/app/8ffad764-8881-4780-b373-31acffed63bf_image-1683197234300.original.jpg - files/app/cfce2b41-c580-4c69-bd8a-81ff5f5a6066_image-1683197170080.original.jpg - files/app/f75254b6-1e16-402e-9001-9c31bd4e6247_image-1683197257100.original.jpg,0.3,"covered in litter otherwise clear, graffiti on doors",files/app/71495ed5-4e4b-45c3-be55-ed7990e559a0_image-1683197200172.original.jpg,looks openable
1000031683197692973,134-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 10:55:36.635 GMT,Lise Søndergaard Jensen,2023-05-04 11:02:50 GMT,134,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 12:54:52+02:00,Map,1,The swan neck was the only thing visible from outside. the shape is not easy to see.,56.1561945,10.169673316666668,6224079.809623405,572653.5652563986,0.7,Grass,Urban structures,files/app/5fd2ccac-5b78-478b-bd50-7330e96a0753_image-1683197833236.original.jpg - files/app/6c51a8d2-5ff6-4a9c-a4b4-e2a0198f9795_image-1683198138297.original.jpg,"In the garden of Volundsvej 6, Aabyhoj",Doorway (stairs down to the shelter ),Locked,WSW,"placed behind a building, but visible and accessible, when you get around the building",files/app/354567bd-1d6c-4c32-90fb-98398cbfe541_image-1683198092696.original.jpg - files/app/4534a275-787a-4944-a024-0fb031ccf6ae_image-1683198110862.original.jpg,Square,Side,covered in plants but accessible,files/app/77ebab43-7dfb-4b00-863a-5d99421281a0_image-1683198191409.original.jpg,0.4,"locked, not able to enter the shelter",NA,placed in a garden to the house of the organization of Tabor.
1000031683200260160,135-{Shelter_Type_IV},Lise Søndergaard Jensen,2023-05-04 11:37:52.255 GMT,Lise Søndergaard Jensen,2023-05-04 11:41:28 GMT,135,"Shelter Type IV,Type IV-A, but not sure",Lise Søndergaard Jensen,2023-05-04 13:37:40+02:00,Map,1,"Type IV-A, due to two round exits, and distance to swan neck?",56.155196366666665,10.164129883333333,6223962.9010292785,572311.1309931865,0.7,Grass,Urban structures,files/app/e48e0565-68f3-46f4-ae6d-c02ea72ab3af_image-1683200464052.original.jpg,"In Aabyhoj along Silkeborgvej between no. 260 and the shop, Kvickly.",Other (covered with a wooden plate),Barred (concrete slabs or earthen cover bar access fully or partially),S,"visible, accessible, not able to enter the shelter.",files/app/76ad0dbe-96da-4016-93b9-5f2402d8c330_image-1683200560770.original.jpg,Round,Side,"visible, accessible, not able to enter the shelter.",files/app/8c8a98ac-4a79-4bb5-86ec-2fd54dffef49_image-1683200785407.original.jpg,2.0,not able to enter the shelter.,NA,not any
1000021683201028558,249-{Shelter_Type_III},Adela Sobotkova,2023-05-04 11:51:02.504 GMT,Adela Sobotkova,2023-05-04 11:57:24 GMT,249,Shelter Type III,Adela Sobotkova,2023-05-04 13:50:28+02:00,Map,1,"single instance of a type 3 in a cluster of three shelters next to strandvejen n-s oriented, covered by scrub and brush, obscured completely",56.14089533333333,10.207459733333334,6222417.59829978,575030.3203191266,0.6,Trees,Grassland or park,files/app/69eb460b-e76a-4527-bdaa-5231bd20e400_image-1683201290570.original.jpg,shelter next to strandvejen just north of tangkrogen,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,covered by litter and hence not visible but approachable from roadside ca 10m n of a nearby bench,files/app/4afabc97-ac17-42df-87a6-e048ee7504e4_image-1683201175183.original.jpg,Square,Side,"standard concrete cover, hidden in vegetation",files/app/7075794d-d7b1-4ca8-a779-0486a8a3a67a_image-1683201380460.original.jpg,0.3,NA,NA,NA
1000021683201463572,250-{Shelter_Type_III},Adela Sobotkova,2023-05-04 11:57:43.572 GMT,Adela Sobotkova,2023-05-04 12:04:32 GMT,250,Shelter Type III,Adela Sobotkova,2023-05-04 13:57:43+02:00,Map,1,"single instance of a type 3 in a cluster of three shelters next to strandvejen n-s oriented, covered by scrub and brush, obscured somewhat, this is the middle one separated by 5 m from 249",56.14101268333334,10.20743185,6222430.627915116,575028.3591941,0.6,Trees,Grassland or park,files/app/fa37eb31-614b-416e-98e1-287b9f835eff_image-1683201546544.original.jpg,shelter next to strandvejen just north of tangkrogen,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,visible but approachable from roadside ca 20m n of a nearby bench,files/app/29f3f2ec-d35c-4511-bc7f-e4a010bdc218_image-1683201469145.original.jpg,Square,Side,"standard concrete cover, hidden in vegetation",files/app/5704d5ef-6883-4fd5-8297-1d0a54dbfa12_image-1683201619038.original.jpg,0.3,NA,NA,NA
1000021683201666769,251-{Shelter_Type_III},Adela Sobotkova,2023-05-04 12:01:06.769 GMT,Adela Sobotkova,2023-05-04 12:03:36 GMT,251,Shelter Type III,Adela Sobotkova,2023-05-04 14:01:06+02:00,Map,1,"single instance of a type 3 in a cluster of three shelters next to strandvejen n-s oriented, covered by scrub and brush, obscured somewhat, this is the northmost one separated by 5 m from 250",56.14122735,10.207466033333333,6222454.555450255,575030.0650350815,0.6,Trees,Grassland or park,files/app/8436dfdd-7c86-4229-9eed-6947a8fe876a_image-1683201694246.original.jpg,shelter next to strandvejen just north of tangkrogen,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,visible but approachable from roadside ca 50m n of a nearby bench,files/app/3cb082d0-5ad5-4d19-bb57-f1db16147fdc_image-1683201828434.original.jpg - files/app/6e62a3f0-d1ff-4559-9d49-8d6399329305_image-1683201717218.original.jpg,Square,Side,"standard concrete cover, hidden in vegetation",files/app/80bcf450-4d79-476a-ba32-b567861224b1_image-1683201741282.original.jpg,0.3,NA,NA,NA
1000031683203055156,136-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 12:24:15.157 GMT,Lise Søndergaard Jensen,2023-05-04 12:36:54 GMT,136,"Shelter Type III,type IIIA",Lise Søndergaard Jensen,2023-05-04 14:24:14+02:00,Map,"1 (1 x IIIA, 2 x III)","type IIIA, difficult to see the shape of the shelter in the landscape. It is all covered in scrubs and trees.",56.15388456666667,10.165859533333334,6223818.723557217,572421.031973582,0.6,Trees,Urban structures (football field next to the shelter ),files/app/1fa1433e-5e7c-474c-aec2-80e2c0a7d718_image-1683203179192.original.jpg (Maria stands near to the west end exit ) - files/app/97b377cf-e97c-4e5b-96d0-ce0a9161b3ac_image-1683203247492.original.jpg (Maria stands near the east end exit ),placed along the football fields along Thorsvej.,Concrete slabs,Sealed (as in a layer of concrete seals a doorway),S,"partly visible and accessible, but not able to enter the shelter.",files/app/c707866e-aafe-4729-9a98-2caa17650b76_image-1683203491732.original.jpg,Square,Side,not visible and not accessible.,files/app/b9694ca3-43f4-4ff5-80b5-3a1345ee0c34_image-1683203743806.original.jpg (east end exit ) - files/app/d2e33b9b-270c-462b-859a-64742ec6c817_image-1683203576694.original.jpg (west end exit ),0.30,not able to enter the shelter.,NA,not any
1000021683204320237,252-{Shelter_Type_V},Adela Sobotkova,2023-05-04 12:45:29.348 GMT,Adela Sobotkova,2023-05-04 13:04:21 GMT,252,Shelter Type V,Adela Sobotkova,2023-05-04 14:45:20+02:00,Map,2,"looks like type 4a or 5a in skanseparken:most likely 4 due to proximity of exits to entryway which is unlikely for offcenter exits. assuming that 1a would show part of the profile above the ground, here we either have two deeply buried concave 4a shelter",56.14496225,10.2072688,6222869.999977702,575010.5357227308,0.6,Grass,Grassland or park,files/app/8607c147-eb2c-4a82-878f-a44062122512_image-1683204551878.original.jpg,at the corner of svendborgvej and strandparken in skansepark,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,"clear visible entrance, flat/ horizontal not raised or sloping",files/app/6f238089-dea3-4775-b239-41b48429b267_image-1683204682773.original.jpg,Square,Central,"closer ecxit is 2m north of entrance with swanneck ca 1.5m to west, farther one is 5 m off entrance and ca 1.5",NA,1.5,inaccessible,NA,NA
1000031683205253235,137-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 13:00:53.236 GMT,Lise Søndergaard Jensen,2023-05-04 13:03:07 GMT,137,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 15:00:53+02:00,Map,2,The shape of the shelter is not visible in the landscape. only the entrance and exit is visible.,56.1543069,10.158209533333334,6223857.720454275,571945.0635533421,0.6,Trees (a couple of trees ),Street (apartment buildings behind),files/app/64ff8fe9-543d-424c-8d4a-37425a736a8b_image-1683205395107.original.jpg (the exit is located in the vegetation behind the sign.),placed on the corner of Kresten Kolds Vej and Silkeborgvej.,Other (covered with a metal plate),Other (metal plate covers the entrance ),SSW,"visible and accessible, but not able to enter the shelter.",files/app/3579a444-b318-4730-9cdb-13451519030d_image-1683205722525.original.jpg,Square,Side,"partly visible, but not accessible. Not able to enter the shelter.",files/app/6aaba59a-43b1-4271-84f0-d3393d9eba6b_image-1683205812177.original.jpg,0.40,not able to enter the shelter.,NA,not any
1000021683205853403,253-{Shelter_Type_III},Adela Sobotkova,2023-05-04 13:11:03.123 GMT,Adela Sobotkova,2023-05-04 13:29:20 GMT,253,Shelter Type III,Adela Sobotkova,2023-05-04 15:10:53+02:00,Map,1,"type 3 ? ( no stairs in view deeply buried) shelter in playground/ park tietgens plays, one of two, this one is on the north side, hiding in the topiarybush,   visible butnot accessible. facing direction hard to establish but probably south or southwest",56.1445186,10.203316766666667,6222816.335845452,574765.8612700648,0.6,Shrubs,Grassland or park,files/app/6643d5dd-affb-4e70-b3d1-0945cbacc578_image-1683206169297.original.jpg,tietgens Park and playground,Access buried or indeterminate,Barred (concrete slabs or earthen cover bar access fully or partially),S?,"buried, only chimney cover visible",files/app/cd8697a4-babf-44f5-9cfa-528d8054f1d1_image-1683206268473.original.jpg,Square,Side,"west edge of shelter hidden in shrub just like entrance,  swanneck next to it, metal cover",files/app/4e6ba1c5-888a-42d5-8fff-8e13c1334720_image-1683206320969.original.jpg,0.3,inaccessible,NA,NA
1000031683205951084,138-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 13:12:31.084 GMT,Lise Søndergaard Jensen,2023-05-04 13:14:02 GMT,138,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 15:12:30+02:00,Map,2,The shape of the shelter is not visible in the landscape. only the entrance and exit is visible.,56.15424655,10.15823515,6223851.030731922,571946.7674943891,0.6,Trees (grass),Street,files/app/54793ecb-807d-4353-8240-4647c354d58b_image-1683205983896.original.jpg (Maria stands near the exit.),placed on the corner of Kresten Kolds Vej and Silkeborgvej. Opposite of Aabyhoj Kirke.,Other (covered with a metal plate),Other (metal plate covers the entrance ),SSW,"visible and accessible, but not able to enter the shelter.",files/app/9eac78b7-cc1c-44c5-96bb-f4bcc9ef4129_image-1683206090924.original.jpg,Square,Side,"partly visible, but not accessible. Not able to enter the shelter.",files/app/66dfce9c-8682-41be-b346-e5bc53956094_image-1683206150958.original.jpg,0.40,not able to enter the shelter.,NA,not any
1000021683206522359,254-{Shelter_Type_III},Adela Sobotkova,2023-05-04 13:22:02.359 GMT,Adela Sobotkova,2023-05-04 13:25:51 GMT,254,Shelter Type III,Adela Sobotkova,2023-05-04 15:22:02+02:00,Map,1,"type 3 ? ( no stairs in view deeply buried) shelter in playground/ park tietgens plads, one of two, this one is on the south side, hiding in the topiarybush,   visible but not accessible. facing direction hard to establish but probably north as there is",56.14443741666667,10.20329595,6222807.278342118,574764.7255348037,0.6,Shrubs,Playground or schoolyard,files/app/6a1d4495-31e0-4d18-afa7-c0eb84d15642_image-1683206594421.original.jpg,"tietgens plads park, south of the kids playground",Access buried or indeterminate,Barred (concrete slabs or earthen cover bar access fully or partially),N?,"buried only chimney cover visible , direction is inferred fron missing cobblestones",files/app/18ddfd4f-279c-45d5-bd65-c4a8befccf94_image-1683206788252.original.jpg - files/app/9435bff9-3625-4a33-af93-b0c1e3d4ac22_image-1683206695456.original.jpg,Square,Side,"west edge of shelter hidden in shrub just like entrance,  swanneck sighted next to it, metal cover",files/app/6e549f46-7c04-42f7-8258-3a732e92ef3c_image-1683206800661.original.jpg,0.3,inaccessible,NA,NA
1000031683206699555,139-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 13:24:59.555 GMT,Lise Søndergaard Jensen,2023-05-04 13:32:22 GMT,139,"Shelter Type III,located in a private garden",Lise Søndergaard Jensen,2023-05-04 15:24:59+02:00,Map,1,located in a private garden,56.150849533333336,10.160386233333334,6223475.217630798,572086.7405775115,"0.6 (taken from the street, approximately 2 meters from the shelter )",Grass (private garden ),Street,files/app/9cf6745a-3a40-435f-97dc-5975d0386212_image-1683206814995.original.jpg,placed in a private garden on the corner of Kresten Kolds Vej (42) and Vibyvej.,Other (covered with a metal plate),"Other (located in a private garden, and a plate covers the entrance )",E,not accessible,NA,Square (not able to see the exit from the street ),Side,not able to see the exit from the street.,NA,0.0,not able to enter the shelter.,NA,placed in a private garden.
1000021683207210517,255-{Shelter_Type_III},Adela Sobotkova,2023-05-04 13:34:21.035 GMT,Adela Sobotkova,2023-05-04 13:40:56 GMT,255,Shelter Type III,Adela Sobotkova,2023-05-04 15:33:30+02:00,Map,1,one iteration of type3 in the middle of a street at fåborgvej raised up to 1.6m above the road covered in grass and young saplings. binaural exhibit,56.14346208333333,10.202919183333334,6222698.324643247,574743.2098573408,0.6,Grass,Street,files/app/aa475473-473c-4c1f-bbdc-0fb60ab4fff9_image-1683207285054.original.jpg - files/app/f2ce8dd0-f7de-40db-bfb9-ee035ac08c8c_image-1683207260555.original.jpg,fåborgvej in a cul-de-sac,Concrete slabs (and metal sheets),Barred (concrete slabs or earthen cover bar access fully or partially),N,"clear, visible, approachable and fairly standard with metal additions",files/app/187ad560-efc2-4aa0-9230-57542a90a2bb_image-1683207406031.original.jpg,Square,Side,"standard concrete cover, unobscured and clear",files/app/d51e7990-e21d-42d1-8466-2e82aeb2235e_image-1683207434219.original.jpg,0.3,inaccessible,NA,NA
1000031683207820206,140-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 13:43:40.206 GMT,Lise Søndergaard Jensen,2023-05-04 13:45:45 GMT,140,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 15:43:40+02:00,Map,1,"the shape of the shelter is visible in the landscape, but not easy to see.",56.148286066666664,10.161290083333334,6223190.870863161,572147.6904897254,0.6,Trees,Street,files/app/6eb470e7-1d2c-4a75-98ec-0057aa5d30bc_image-1683208106660.original.jpg,"placed between Anker Jensens Vej og Chr. Winthers Vej, just next to Soren Frichs Vej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),WSW,"visible and accessible, but not able to enter the shelter.",files/app/74a3fe69-9b57-43c6-94f6-afeb0542f6b7_image-1683208189552.original.jpg (located next to a small power station.),Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/b82d31c7-4b1b-496a-808e-e543cc91aa35_image-1683208259094.original.jpg,0.40,not able to enter the shelter.,NA,not any
1000021683208163581,256-{Shelter_Type_IV},Adela Sobotkova,2023-05-04 13:50:10.750 GMT,Adela Sobotkova,2023-05-04 13:59:34 GMT,256,"Shelter Type IV,or 1",Adela Sobotkova,2023-05-04 15:49:23+02:00,Map,1,"single instance of type1/4 in the yard of a nursery, serving as a playground",56.14584516666667,10.196746566666667,6222956.869366528,574355.09538403,0.7,Trees,Playground or schoolyard,files/app/4617d528-6249-4fe1-962a-0abf7f588c4e_image-1683208754743.original.jpg - files/app/935329f0-d27f-4bc5-84cd-2fc6ecee9202_image-1683208272081.original.jpg - files/app/cd8cb2e6-29f8-4886-b9fe-ab960dd25fc1_image-1683208783212.original.jpg,"kroghsgade vuggestue playground, fenced and treetops but accessible",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),W,"part buried top two slabs visible , no chimney/ ccover on top",files/app/5574a3db-428d-488c-926a-bdece012b2b3_image-1683208718495.original.jpg - files/app/69f88db9-222d-45e2-9aa4-9c8f1fe5b8c0_image-1683208344836.original.jpg,Round,Side,"North edge, vine covered",files/app/018cec62-3d1c-4cbf-825f-156a2e8c0642_image-1683208551590.original.jpg - files/app/3eeff429-febc-4d34-8d21-b9d6e9d185e5_image-1683208636672.original.jpg - files/app/b852ecc8-73fd-4b59-b981-1891303f87b3_image-1683208667413.original.jpg,2,inaccessible,NA,NA
1000031683208739494,141-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 13:58:59.494 GMT,Lise Søndergaard Jensen,2023-05-04 14:00:47 GMT,141,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 15:58:59+02:00,Map,1,"the shape of the shelter is visible in the landscape, and easy to see.",56.14640943333333,10.159759633333334,6222980.418288348,572056.124178907,0.6,Grass,Grassland or park (apartments ),files/app/722d9487-4fd5-4bf7-b0c3-6a80dfa5c0d6_image-1683208862958.original.jpg,"placed behind the apartment buildings at Anker Jensens Vej and Tousvej, along Gaardagervej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),SSE,"visible and accessible, but not able to enter the shelter.",files/app/6540559c-3c97-40e9-878f-bd8b0d4d11cb_image-1683208931491.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/9ac92a52-541a-4178-9521-8cd705c90b80_image-1683208953464.original.jpg,0.40,not able to enter the shelter.,NA,not any
1000021683209210338,257-{Shelter_Type_III},Adela Sobotkova,2023-05-04 14:07:14.551 GMT,Adela Sobotkova,2023-05-04 14:23:18 GMT,257,Shelter Type III,Adela Sobotkova,2023-05-04 16:06:50+02:00,Map,1,"single iteration of type3 in the middle of søndre ringgade, 1.3m high,  facing west",56.1448745,10.1879143,6222839.35858894,573808.2277095027,0.7,Grass,Street,files/app/7b78b441-85c3-4d00-a973-e8b3d1422a80_image-1683209294731.original.jpg,søndre ringgade north of skandenborgvej,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),WSW,"clear, visible and standard, but hard to approach due to cars",files/app/4d465003-e9d4-4d5c-9381-2a02c9830d83_image-1683210139145.original.jpg,Square,Side,"south edge of shelter, concrete cover, scrub on top",files/app/c3505a9d-68ed-4daf-a7d7-3b435b1b9ed6_image-1683210214341.original.jpg,0.3,inaccessible,NA,NA
1000021683209775090,258-{Shelter_Type_III},Adela Sobotkova,2023-05-04 14:16:15.090 GMT,Adela Sobotkova,2023-05-04 14:19:28 GMT,258,Shelter Type III,Adela Sobotkova,2023-05-04 16:16:14+02:00,Map,1,"single iteration of type3 in the middle of søndre ringgade, 1.3m high,  facing west",56.1452952,10.187466866666666,6222885.700050179,573779.6230638971,0.9,Grass,Street,files/app/09370b5e-deba-42ef-948c-04a8e85e57eb_image-1683209780154.original.jpg - files/app/7ddec0c0-6bfb-40fd-91d2-6ecb261d80db_image-1683209980562.original.jpg,søndre ringgade north of skandenborgvej,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),WSW,"standard, visible,  hard to approach due to cars,thin scrub around",files/app/55a27f90-7904-40f0-82d2-8224b39800a7_image-1683210022959.original.jpg,Square,Side,"south edge of shelter, concrete cover,standard with swanneck",files/app/993ed04d-e37f-4860-89a8-43c6d0d6548b_image-1683209905124.original.jpg,0.3,inaccessible,NA,NA
1000021683210522477,259-{Shelter_Type_III},Adela Sobotkova,2023-05-04 14:29:12.927 GMT,Adela Sobotkova,2023-05-04 14:45:25 GMT,259,Shelter Type III,Adela Sobotkova,2023-05-04 16:28:42+02:00,Map,1,"two iteration of type 3 in mirroring position with two entries and all, this is east, access is through a fence with broken in gate with intact lock,  scrubby ground",56.14787808333333,10.188261133333333,6223174.001150074,573824.018205867,0.6,Trees,Forest (scrub in a road island),files/app/592888a0-269a-4b00-b10f-0aa7149e5992_image-1683210648189.original.jpg,"island between ankersgade and værkmestergade, south of railway and 150 east of sønder ringgade",Doorway,Open,NW,"double stairs lead to an open metal door, grafitti and litter",files/app/bd125409-423b-4fa2-8668-eded3125d74e_image-1683210915497.original.jpg - files/app/e559b89d-51dc-4049-8977-3afc3219bb4a_image-1683210701833.original.jpg,Square,Side,"east side,  metal cover,  swanneck",files/app/9fb47b60-12ff-4da0-bccf-7d6cdc3281c3_image-1683211004179.original.jpg,0.2,small round space with a bit of  garbage and a vent,files/app/af5ba3fd-9903-4c79-b42e-cbfe71256ddd_image-1683210815303.original.jpg,NA
1000021683211178630,260-{Shelter_Type_III},Adela Sobotkova,2023-05-04 14:39:38.630 GMT,Adela Sobotkova,2023-05-04 14:46:14 GMT,260,Shelter Type III,Adela Sobotkova,2023-05-04 16:39:38+02:00,Map,1,"two iterations of type 3 in mirroring position with two entries and all, this is the west closed one, overgrown surface hard to take an overview",56.14787773333333,10.18824595,6223173.945950015,573823.0756213841,0.6,Trees,Forest (scrub in a road island),files/app/a1cce558-3aea-4b13-9878-168771a2d73a_image-1683211431053.original.jpg,"island between ankersgade and værkmestergade, south of railway and 150 east of sønder ringgade",Doorway,Open,NW,"double stairs lead to a closed metal door, grafitti and litter",files/app/4453b1fb-2113-463c-94a2-d2c4823da378_image-1683211280943.original.jpg - files/app/c98fa898-14cb-454a-a607-13716a5254f4_image-1683211254726.original.jpg,Square,Side,"west side,  metal cover,  swanneck",files/app/75d545d0-4e61-4fbb-aa98-91d9bfacdd38_image-1683211332994.original.jpg,0.2,closed,NA,NA
1000031683212483354,142-{Shelter_Type_III},Lise Søndergaard Jensen,2023-05-04 15:01:23.354 GMT,Lise Søndergaard Jensen,2023-05-04 15:07:06 GMT,142,Shelter Type III,Lise Søndergaard Jensen,2023-05-04 17:01:23+02:00,Map,1,"the shape of the shelter is visible in the landscape, and easy to see.",56.153262,10.171673333333333,6223755.556320778,572783.3323363765,0.6,Grass,Street (apartments ),files/app/0e00ab7d-1307-4e69-80d8-a104fbb403f2_image-1683212556116.original.jpg,"located at Aabyvej, just opposite Helgesvej.",Concrete slabs,Sealed (as in a layer of concrete seals a doorway),NNW,"visible and accessible, but not able to enter the shelter.",files/app/f195259c-90e3-4810-b2f4-380b4f073c53_image-1683212677452.original.jpg,Square,Side,"visible and accessible, but not able to enter the shelter.",files/app/c20d43bb-1694-49fb-b1ef-841e0e16751f_image-1683212693390.original.jpg,0.3 (swan neck is broken.),not able to enter the shelter.,NA,"well preserved, easy to access."
1000021683213060645,261-{Shelter_Type_I},Adela Sobotkova,2023-05-04 15:11:08.411 GMT,Adela Sobotkova,2023-05-04 15:15:47 GMT,261,"Shelter Type I,unknown",Adela Sobotkova,2023-05-04 17:11:00+02:00,Map,"NA",two swannecks are located at the base of the corner building at halsti street,56.14881896666667,10.197119283333333,6223288.22761993,574372.5079073043,0.7,Asphalt,Urban structures,files/app/89e33719-7513-4504-8512-f53e2766c177_image-1683213244264.original.jpg,south edge of Frederics Alle railway bridge at the start of Halssti under the wine butik,"NA","NA",NOT AVAILABLE,NA,NA,"NA","NA",not located,NA,NA,inaccessible,NA,NA
1000021683453316011,262-{Shelter_Type_III},Adela Sobotkova,2023-05-07 09:56:14.680 GMT,Adela Sobotkova,2023-05-07 10:00:05 GMT,262,Shelter Type III,Adela Sobotkova,2023-05-07 11:55:15+02:00,Map,1,single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection,56.16666128333333,10.1891793,6225265.3862797115,573845.0180762365,0.6,Grass,Motorway,files/app/621a1fd1-5852-4fb4-90c5-35bff80ca916_image-1683453376365.original.jpg,NA,Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),NW,"standard with concrete chimney, clear visible and approachable when not too much traffic. crown symbols 9n concrete slabs",files/app/1c1e4132-f5a4-45df-bd5e-35a5d8cdacba_image-1683453610003.original.jpg - files/app/aa680882-259c-412f-a10c-e2f92c3e6f33_image-1683453628326.original.jpg,Square,Side,"on north side, slightly overgrown but still visible. concrete top",files/app/03bfd621-21fd-4b56-8052-30fd61aed532_image-1683453648170.original.jpg,0.3,inaccessible,NA,NA
1000021683453840993,263-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:04:00.993 GMT,Adela Sobotkova,2023-05-07 10:07:12 GMT,263,Shelter Type III,Adela Sobotkova,2023-05-07 12:04:00+02:00,Map,1,"single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection , this is second from the north, some 15m apart, with young trees planted in between the shelters",56.166376283333335,10.188818,6225233.281502084,573823.1302284893,0.6,Grass,Motorway,files/app/237d4ccb-1456-44d3-9b1d-fac43657bfc6_image-1683454140727.original.jpg,"south of ringgade and paladin Muller''s very intersection,  after 262",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),NW,"standard with concrete chimney, clear visible and approachable when not too much traffic. crown symbols on the concrete slabs",files/app/53818160-6db3-4a55-a40a-f73b6397c6ab_image-1683453987909.original.jpg,Square,Side,"on north side, slightly overgrown but still visible. concrete top",files/app/504a3509-0545-4e14-8378-e30b5c42da4a_image-1683453897489.original.jpg,0.3,inaccessible,NA,NA
1000021683454216015,264-{Shelter_Type_III},Adela Sobotkova,2023-05-07 10:10:16.015 GMT,Adela Sobotkova,2023-05-07 10:17:08 GMT,264,Shelter Type III,Adela Sobotkova,2023-05-07 12:10:15+02:00,Map,1,"single instance of type3 in a series of 3 on ringgade separator island near Aldi intersection , this is the south most 75m apart. it has a path cutting across and grass on top. young trees planted in between the shelters",56.165768433333334,10.1880309,6225164.790926393,573775.4209319544,0.6,Grass,Motorway,files/app/f4093ea5-4af7-4f41-89c2-6db48e44dade_image-1683454386602.original.jpg,"south of ringgade and paladin Muller''s very intersection,  after 263. nearer fuglebakkevej intersection",Concrete slabs,Barred (concrete slabs or earthen cover bar access fully or partially),NW,"partially cut off entryway with only 3 slabs, making access difficult-requires a jump up. concrete chimney, clear visible and approachable when not too much traffic. crown symbols on the concrete slabs",files/app/1d45b8a9-3f89-4a84-809f-1d5869452d0e_image-1683454590916.original.jpg,Square,Side,"on north side, slightly overgrown but still visible. concrete top",files/app/74a89e3b-34f4-4433-83b0-7beee6e95e4b_image-1683454544416.original.jpg - files/app/9de5f6cf-8be1-498a-b327-059f4f57cf1a_image-1683454510521.original.jpg,0.3,inaccessible,NA,NA
